学校名称,平均分,年份,录取批次,招生地址,招生类型,最低分,省份,省控线,考生类别
武夷学院,422.0,2017,本科二批A段,天津,普通类,418.0,福建,,理科
武夷学院,458.0,2017,本科二批A段,天津,普通类,456.0,福建,,文科
武夷学院,489.0,2017,本科二批,广西,普通类,460.0,福建,387.0,文科
武夷学院,413.0,2017,本科二批,广西,普通类,378.0,福建,318.0,理科
宁德师范学院,476.0,2017,本科二批,广西,普通类,463.0,福建,387.0,文科
宁德师范学院,407.0,2017,本科二批,广西,普通类,385.0,福建,318.0,理科
泉州师范学院,363.0,2017,本科二批,青海,普通类,357.0,福建,356.0,理科
泉州师范学院,,2017,本科二批,广西,普通类,421.0,福建,318.0,理科
泉州师范学院,,2017,本科二批,广西,普通类,498.0,福建,387.0,文科
泉州师范学院,,2017,本科二批A段,天津,普通类,419.0,福建,,理科
闽南师范大学,531.0,2017,本科二批,广西,普通类,524.0,福建,387.0,文科
闽南师范大学,453.0,2017,本科二批,广西,普通类,433.0,福建,318.0,理科
福建船政交通职业学院,,2017,专科批,广西,普通类,242.0,福建,180.0,文科
福建船政交通职业学院,,2017,专科批,广西,普通类,251.0,福建,180.0,理科
厦门理工学院,390.0,2017,本科二批,青海,普通类,382.0,福建,356.0,理科
厦门理工学院,450.0,2017,本科二批,青海,普通类,450.0,福建,421.0,文科
厦门理工学院,,2017,本科二批,广西,普通类,501.0,福建,387.0,文科
厦门理工学院,,2017,本科二批,广西,普通类,435.0,福建,318.0,理科
厦门理工学院,,2017,本科二批A段,天津,普通类,462.0,福建,,理科
厦门理工学院,,2017,本科二批A段,天津,普通类,490.0,福建,,文科
三明学院,483.0,2017,本科二批,广西,普通类,473.0,福建,387.0,文科
三明学院,415.0,2017,本科二批,广西,普通类,390.0,福建,318.0,理科
龙岩学院,488.0,2017,本科二批,广西,普通类,471.0,福建,387.0,文科
龙岩学院,416.0,2017,本科二批,广西,普通类,386.0,福建,318.0,理科
福建商学院,493.0,2017,本科二批,广西,普通类,483.0,福建,387.0,文科
福建商学院,419.0,2017,本科二批,广西,普通类,409.0,福建,318.0,理科
福建商学院,,2017,专科批,广西,普通类,306.0,福建,180.0,文科
福建商学院,,2017,专科批,广西,普通类,243.0,福建,180.0,理科
漳州职业技术学院,,2017,专科批,广西,普通类,245.0,福建,180.0,文科
漳州职业技术学院,,2017,专科批,广西,普通类,196.0,福建,180.0,理科
黎明职业大学,,2017,专科批,广西,普通类,186.0,福建,180.0,文科
黎明职业大学,,2017,专科批,广西,普通类,188.0,福建,180.0,理科
莆田学院,489.0,2017,本科二批,广西,普通类,475.0,福建,387.0,文科
莆田学院,431.0,2017,本科二批,广西,普通类,394.0,福建,318.0,理科
福州职业技术学院,,2017,专科批,广西,普通类,181.0,福建,180.0,文科
福州职业技术学院,,2017,专科批,广西,普通类,186.0,福建,180.0,理科
福建林业职业技术学院,,2017,专科批,广西,普通类,341.0,福建,180.0,文科
福建信息职业技术学院,,2017,专科批,广西,普通类,344.0,福建,180.0,文科
福建信息职业技术学院,,2017,专科批,广西,普通类,232.0,福建,180.0,理科
福建水利电力职业技术学院,,2017,专科批,广西,普通类,288.0,福建,180.0,理科
福建电力职业技术学院,,2017,专科批,广西,普通类,288.0,福建,180.0,理科
厦门海洋职业技术学院,,2017,专科批,青海,普通类,217.0,福建,200.0,文科
厦门海洋职业技术学院,,2017,专科批,青海,普通类,259.0,福建,200.0,理科
厦门海洋职业技术学院,,2017,专科批,广西,普通类,227.0,福建,180.0,文科
厦门海洋职业技术学院,,2017,专科批,广西,普通类,192.0,福建,180.0,理科
福建农业职业技术学院,,2017,专科批,广西,普通类,299.0,福建,180.0,文科
福建农业职业技术学院,,2017,专科批,广西,普通类,237.0,福建,180.0,理科
厦门医学院,441.0,2017,本科二批,广西,普通类,424.0,福建,318.0,理科
厦门医学院,,2017,专科批,广西,普通类,283.0,福建,180.0,理科
福建卫生职业技术学院,,2017,专科批,广西,普通类,246.0,福建,180.0,文科
福建卫生职业技术学院,,2017,专科批,广西,普通类,249.0,福建,180.0,理科
泉州医学高等专科学校,,2017,专科批,广西,普通类,279.0,福建,180.0,文科
泉州医学高等专科学校,,2017,专科批,广西,普通类,283.0,福建,180.0,理科
厦门华厦学院,436.0,2017,本科二批,广西,普通类,407.0,福建,387.0,文科
厦门华厦学院,364.0,2017,本科二批,广西,普通类,355.0,福建,318.0,理科
厦门华厦学院,,2017,专科批,广西,普通类,371.0,福建,180.0,文科
厦门华厦学院,,2017,专科批,广西,普通类,306.0,福建,180.0,理科
闽南理工学院,407.0,2017,本科二批,广西,普通类,390.0,福建,387.0,文科
闽南理工学院,381.0,2017,本科二批,广西,普通类,322.0,福建,318.0,理科
泉州纺织服装职业学院,,2017,专科批,广西,普通类,221.0,福建,180.0,理科
泉州华光职业学院,,2017,专科批,广西,普通类,278.0,福建,180.0,文科
泉州华光职业学院,,2017,专科批,广西,普通类,253.0,福建,180.0,理科
泉州职业技术大学,,2017,专科批,广西,普通类,297.0,福建,180.0,理科
闽南科技学院,420.0,2017,本科二批,广西,普通类,387.0,福建,387.0,文科
闽南科技学院,371.0,2017,本科二批,广西,普通类,322.0,福建,318.0,理科
福州工商学院,395.0,2017,本科二批,广西,普通类,395.0,福建,387.0,文科
福州工商学院,,2017,本科二批,广西,普通类,318.0,福建,318.0,理科
厦门工学院,334.0,2017,本科二批,青海,普通类,310.0,福建,356.0,理科
厦门工学院,334.0,2017,本科三批,青海,普通类,,福建,328.0,理科
厦门工学院,379.0,2017,本科二批B段,天津,普通类,395.0,福建,,理科
厦门工学院,391.0,2017,本科二批B段,天津,普通类,407.0,福建,,文科
厦门工学院,443.0,2017,本科二批,广西,普通类,426.0,福建,387.0,文科
厦门工学院,374.0,2017,本科二批,广西,普通类,318.0,福建,318.0,理科
阳光学院,424.0,2017,本科二批,广西,普通类,390.0,福建,387.0,文科
阳光学院,335.0,2017,本科二批,广西,普通类,335.0,福建,318.0,理科
厦门大学嘉庚学院,428.0,2017,本科三批,青海,普通类,418.0,福建,382.0,文科
厦门大学嘉庚学院,357.0,2017,本科三批,青海,普通类,330.0,福建,328.0,理科
厦门大学嘉庚学院,430.0,2017,本科二批B段,天津,普通类,418.0,福建,,理科
厦门大学嘉庚学院,454.0,2017,本科二批B段,天津,普通类,443.0,福建,,文科
厦门大学嘉庚学院,523.0,2017,本科二批,广西,普通类,481.0,福建,387.0,文科
厦门大学嘉庚学院,448.0,2017,本科二批,广西,普通类,396.0,福建,318.0,理科
福州大学至诚学院,467.0,2017,本科二批,广西,普通类,451.0,福建,387.0,文科
福州大学至诚学院,368.0,2017,本科二批,广西,普通类,318.0,福建,318.0,理科
集美大学诚毅学院,409.0,2017,本科二批B段,天津,普通类,399.0,福建,,理科
集美大学诚毅学院,427.0,2017,本科二批B段,天津,普通类,420.0,福建,,文科
集美大学诚毅学院,498.0,2017,本科二批,广西,普通类,476.0,福建,387.0,文科
集美大学诚毅学院,410.0,2017,本科二批,广西,普通类,381.0,福建,318.0,理科
福建师范大学协和学院,443.0,2017,本科二批,广西,普通类,408.0,福建,387.0,文科
福建师范大学协和学院,353.0,2017,本科二批,广西,普通类,324.0,福建,318.0,理科
福州外语外贸学院,412.0,2017,本科二批,广西,普通类,388.0,福建,387.0,文科
福州外语外贸学院,337.0,2017,本科二批,广西,普通类,318.0,福建,318.0,理科
福建江夏学院,513.0,2017,本科二批,广西,普通类,481.0,福建,387.0,文科
福建江夏学院,451.0,2017,本科二批,广西,普通类,417.0,福建,318.0,理科
闽北职业技术学院,,2017,专科批,广西,普通类,309.0,福建,180.0,文科
泉州信息工程学院,,2017,本科二批,广西,普通类,387.0,福建,387.0,文科
泉州信息工程学院,383.0,2017,本科二批,广西,普通类,383.0,福建,318.0,理科
厦门华天涉外职业技术学院,,2017,专科批,广西,普通类,294.0,福建,180.0,文科
厦门华天涉外职业技术学院,,2017,专科批,广西,普通类,202.0,福建,180.0,理科
泉州经贸职业技术学院,,2017,专科批,广西,普通类,347.0,福建,180.0,文科
湄洲湾职业技术学院,,2017,专科批,广西,普通类,263.0,福建,180.0,文科
福州理工学院,357.0,2017,本科二批,广西,普通类,327.0,福建,318.0,理科
福建艺术职业学院,,2017,专科批,广西,普通类,235.0,福建,180.0,文科
福建幼儿师范高等专科学校,,2017,专科批,广西,普通类,261.0,福建,180.0,文科
福建幼儿师范高等专科学校,,2017,专科批,广西,普通类,208.0,福建,180.0,理科
厦门城市职业学院,,2017,专科批,广西,普通类,378.0,福建,180.0,文科
厦门城市职业学院,,2017,专科批,广西,普通类,201.0,福建,180.0,理科
三明医学科技职业学院,,2017,专科批,广西,普通类,202.0,福建,180.0,文科
福州软件职业技术学院,,2017,专科批,广西,普通类,305.0,福建,180.0,理科
厦门兴才职业技术学院,,2017,专科批,广西,普通类,228.0,福建,180.0,文科
厦门兴才职业技术学院,,2017,专科批,广西,普通类,266.0,福建,180.0,理科
福建农林大学金山学院,397.0,2017,本科二批,广西,普通类,389.0,福建,387.0,文科
福建农林大学金山学院,365.0,2017,本科二批,广西,普通类,320.0,福建,318.0,理科
厦门软件职业技术学院,336.0,2017,专科批,天津,普通类,323.0,福建,,理科
厦门软件职业技术学院,,2017,专科批,天津,普通类,180.0,福建,,文科
厦门软件职业技术学院,,2017,专科批,广西,普通类,216.0,福建,180.0,文科
厦门软件职业技术学院,,2017,专科批,广西,普通类,212.0,福建,180.0,理科
漳州城市职业学院,,2017,专科批,广西,普通类,287.0,福建,180.0,文科
漳州城市职业学院,,2017,专科批,广西,普通类,208.0,福建,180.0,理科
厦门南洋职业学院,,2017,专科批,广西,普通类,277.0,福建,180.0,文科
厦门南洋职业学院,,2017,专科批,广西,普通类,250.0,福建,180.0,理科
厦门东海职业技术学院,,2017,专科批,广西,普通类,246.0,福建,180.0,文科
厦门东海职业技术学院,,2017,专科批,广西,普通类,181.0,福建,180.0,理科
漳州科技职业学院,,2017,专科批,广西,普通类,203.0,福建,180.0,文科
漳州科技职业学院,,2017,专科批,广西,普通类,222.0,福建,180.0,理科
漳州理工职业学院,,2017,专科批,广西,普通类,264.0,福建,180.0,文科
漳州卫生职业学院,,2017,专科批,广西,普通类,261.0,福建,180.0,文科
漳州卫生职业学院,,2017,专科批,广西,普通类,190.0,福建,180.0,理科
泉州轻工职业学院,,2017,专科批,广西,普通类,188.0,福建,180.0,理科
泉州幼儿师范高等专科学校,,2017,专科批,广西,普通类,224.0,福建,180.0,文科
闽江师范高等专科学校,,2017,专科批,广西,普通类,244.0,福建,180.0,文科
闽江师范高等专科学校,,2017,专科批,广西,普通类,231.0,福建,180.0,理科
贵州大学,408.0,2017,本科一批,青海,普通类,396.0,贵州,391.0,理科
贵州大学,486.0,2017,本科一批,青海,普通类,467.0,贵州,463.0,文科
贵州大学,548.0,2017,本科一批,天津,普通类,542.0,贵州,521.0,理科
贵州大学,549.0,2017,本科一批,天津,普通类,541.0,贵州,531.0,文科
贵州大学,558.0,2017,本科一批,广西,普通类,553.0,贵州,535.0,文科
贵州大学,522.0,2017,本科一批,广西,普通类,500.0,贵州,473.0,理科
贵州医科大学,416.0,2017,本科二批,青海,普通类,401.0,贵州,356.0,理科
贵州医科大学,439.0,2017,本科二批,天津,普通类,439.0,贵州,,体育类
贵州医科大学,508.0,2017,本科二批A段,天津,普通类,495.0,贵州,,理科
贵州医科大学,480.0,2017,本科二批,广西,普通类,443.0,贵州,318.0,理科
遵义医科大学,384.0,2017,本科二批,青海,普通类,,贵州,356.0,理科
遵义医科大学,465.0,2017,本科二批A段,天津,普通类,449.0,贵州,,理科
遵义医科大学,479.0,2017,本科二批,广西,普通类,452.0,贵州,387.0,文科
遵义医科大学,480.0,2017,本科二批,广西,普通类,448.0,贵州,318.0,理科
贵州中医药大学,507.0,2017,本科二批,广西,普通类,477.0,贵州,387.0,文科
贵州中医药大学,451.0,2017,本科二批,广西,普通类,429.0,贵州,318.0,理科
贵州师范大学,515.0,2017,本科二批,广西,普通类,509.0,贵州,387.0,文科
贵州师范大学,455.0,2017,本科二批,广西,普通类,431.0,贵州,318.0,理科
遵义师范学院,386.0,2017,本科二批,青海,普通类,361.0,贵州,356.0,理科
遵义师范学院,475.0,2017,本科二批,广西,普通类,461.0,贵州,387.0,文科
铜仁学院,436.0,2017,本科二批,广西,普通类,398.0,贵州,387.0,文科
安顺学院,422.0,2017,本科二批A段,天津,普通类,417.0,贵州,,理科
安顺学院,450.0,2017,本科二批A段,天津,普通类,448.0,贵州,,文科
安顺学院,443.0,2017,本科二批,广西,普通类,442.0,贵州,387.0,文科
安顺学院,391.0,2017,本科二批,广西,普通类,370.0,贵州,318.0,理科
黔南民族师范学院,432.0,2017,本科二批,青海,普通类,430.0,贵州,421.0,文科
黔南民族师范学院,468.0,2017,本科二批,广西,普通类,460.0,贵州,387.0,文科
黔南民族师范学院,375.0,2017,本科二批,广西,普通类,368.0,贵州,318.0,理科
贵州财经大学,388.0,2017,本科二批,青海,普通类,357.0,贵州,356.0,理科
贵州财经大学,447.0,2017,本科二批,青海,普通类,442.0,贵州,421.0,文科
贵州财经大学,465.0,2017,本科二批A段,天津,中外合作办学,465.0,贵州,,理科
贵州财经大学,477.0,2017,本科二批A段,天津,中外合作办学,477.0,贵州,,文科
贵州财经大学,526.0,2017,本科二批,广西,普通类,522.0,贵州,387.0,文科
贵州财经大学,471.0,2017,本科二批,广西,普通类,453.0,贵州,318.0,理科
贵州民族大学,502.0,2017,本科二批,广西,普通类,492.0,贵州,387.0,文科
贵州民族大学,439.0,2017,本科二批,广西,普通类,423.0,贵州,318.0,理科
贵阳学院,473.0,2017,本科二批,广西,普通类,465.0,贵州,387.0,文科
贵阳学院,395.0,2017,本科二批,广西,普通类,383.0,贵州,318.0,理科
六盘水师范学院,455.0,2017,本科二批,广西,普通类,444.0,贵州,387.0,文科
六盘水师范学院,364.0,2017,本科二批,广西,普通类,356.0,贵州,318.0,理科
黔南民族医学高等专科学校,,2017,专科批,广西,普通类,304.0,贵州,180.0,文科
黔南民族医学高等专科学校,,2017,专科批,广西,普通类,258.0,贵州,180.0,理科
贵州商学院,460.0,2017,本科二批,广西,普通类,451.0,贵州,387.0,文科
